addr_count,taken,total,bias
5299,4,4,0
5300,0,4,0
5301,4,4,0
5302,0,4,0
5303,4,4,0
1091,2,2,0
1253,11,3336,0
1254,1495,3325,1
1270,1830,1830,0
1255,1183,1495,1
1256,312,312,0
3529,10,11,1
3833,1,1,0
2305,616,10116,1
2633,577,9500,1
2634,8923,8923,0
2306,1193,1193,0
5636,2,2,0
5637,0,2,0
5638,2,2,0
5639,0,2,0
5640,2,2,0
4262,10,14,1
5870,0,4,0
5871,4,4,0
4263,6,10,1
10580,4,4,0
4264,10,10,0
5872,4,4,0
10581,2,2,0
5869,4,4,0
10579,2,2,0
4265,1,1,0
4269,1,1,0
5873,2,2,0
6531,2,2,0
4682,18,48,1
4687,26,30,1
4694,4,4,0
4683,18,18,0
4688,26,26,0
4684,18,18,0
4695,4,4,0
4693,1,1,0
6263,16,16,0
6026,4,4,0
4696,2,2,0
4685,2,2,0
4692,3,3,0
4689,17,17,0
4697,1,1,0
4698,1,1,0
4699,1,1,0
2503,67,67,0
1838,489,2435,1
1846,1648,1946,1
1847,298,298,0
3496,0,1068,0
3497,2,1068,0
3507,0,1066,0
3508,0,1066,0
3498,1068,1068,0
1839,150,489,1
1840,137,339,1
1841,135,202,1
4506,1,67,0
4507,67,67,0
1844,150,150,0
1845,137,137,0
1842,135,135,0
2307,1068,1648,1
2308,430,580,1
2309,101,150,1
5294,49,49,0
2310,101,101,0
2546,62,430,1
2547,0,368,0
2548,0,368,0
2549,2924,3292,1
2550,368,368,0
2660,0,62,0
2661,903,965,1
2662,62,62,0
2568,36,36,0
1530,4,1871,0
1531,1813,1867,0
4087,54,54,0
1532,36,1813,0
1533,211,1777,1
2177,1707,1707,0
1534,141,211,1
1535,154,224,1
1536,70,70,0
1957,0,4,0
1958,0,4,0
1959,3,4,1
1960,1,1,0
1961,1,1,0
7028,3,3,0
1105,0,6,0
1106,0,6,0
1107,6,6,0
1115,3,12,1
1108,0,15,0
1109,3,15,1
1110,12,12,0
1111,0,81,0
1112,12,81,1
1113,9,69,1
1114,60,60,0
1116,9,12,1
1117,3,3,0
1118,6,6,0
1121,0,3,0
1122,1,3,1
1132,0,2,0
1133,2,2,0
1135,0,2,0
1136,1,4,1
1144,1,3,1
1137,5,5,0
1138,0,5,0
1134,2,7,1
1139,3,5,1
1140,2,2,0
1141,2,3,1
1142,0,1,0
1126,3,3,0
1127,3,3,0
1123,1,1,0
1124,0,1,0
1125,1,1,0
1101,0,3,0
1102,3,3,0
1103,0,3,0
1104,3,3,0
1119,0,3,0
1120,3,3,0
1128,3,3,0
1129,0,3,0
1130,3,3,0
798,2,2,0
823,2,2,0
779,2,2,0
813,0,2,0
814,2,2,0
811,0,1,0
812,1,1,0
10127,4,4,0
10130,4,4,0
10131,0,8,0
10132,8,8,0
10133,4,8,1
10134,4,4,0
10128,0,4,0
10129,4,4,0
10135,4,4,0
10136,4,4,0
10139,4,4,0
10137,4,8,1
10138,4,4,0
10146,2,2,0
9946,2,2,0
768,12,16,1
769,0,4,0
770,4,4,0
777,4,4,0
832,9,12,1
833,0,3,0
834,3,3,0
835,3,3,0
10055,14,14,0
10056,1,14,1
10062,13,13,0
10063,3,31,1
10064,28,28,0
10066,10,28,1
10067,18,21,1
10068,3,3,0
10069,0,3,0
10070,3,3,0
10071,13,13,0
10057,1,1,0
10058,0,1,0
10059,1,1,0
10060,1,1,0
9947,0,4,0
9948,4,4,0
9949,4,4,0
9950,4,4,0
9951,1,4,1
10147,3,3,0
10122,4,4,0
10123,4,4,0
10124,0,4,0
10125,2,4,1
10126,4,4,0
10140,0,4,0
10141,0,4,0
10142,4,4,0
9952,1,1,0
9953,1,1,0
10097,4,4,0
10121,4,4,0
10148,2,2,0
9954,1,1,0
9955,1,1,0
9956,1,1,0
10096,1,1,0
9957,0,1,0
9958,1,1,0
10094,0,1,0
10095,1,1,0
9959,0,1,0
9960,1,1,0
9962,1,1,0
9963,0,1,0
9964,1,1,0
9965,1,1,0
9966,0,1,0
9967,1,1,0
9968,2,2,0
9983,0,2,0
9984,0,2,0
9985,0,2,0
9986,1,2,1
9987,0,1,0
9988,1,1,0
9993,1,1,0
9961,1,1,0
10092,1,1,0
10093,1,1,0
9994,0,1,0
9995,0,1,0
9996,0,1,0
9997,0,1,0
9998,0,1,0
9999,1,1,0
10011,0,1,0
10012,1,1,0
10013,0,1,0
10014,1,1,0
10019,0,1,0
10020,1,244,0
10021,243,243,0
10000,1,1,0
10001,0,1,0
10002,0,1,0
10003,0,1,0
10004,0,1,0
10005,0,1,0
10006,0,1,0
10007,0,1,0
10008,0,1,0
10009,0,1,0
10010,1,1,0
10015,0,1,0
10016,1,1,0
10017,0,1,0
10018,1,1,0
10025,8,8,0
10026,0,8,0
10027,0,8,0
10028,0,8,0
10029,0,8,0
10030,0,8,0
10031,7,8,1
10032,1,1,0
10033,0,1,0
10034,1,1,0
10035,0,1,0
10036,1,1,0
10038,1,8,1
10037,8,8,0
10022,0,1,0
10023,243,244,0
10024,1,1,0
10039,1,1,0
10040,0,1,0
10041,1,1,0
10042,1,9,1
10043,8,8,0
10044,1,1,0
10045,0,1,0
10046,0,1,0
10047,1,1,0
10052,1,1,0
10053,1,9,1
10054,8,8,0
10061,8,8,0
10048,1,1,0
10049,0,1,0
10050,0,1,0
10051,1,1,0
10073,0,2,0
10074,0,2,0
10075,2,2,0
10076,1,2,1
10077,0,1,0
10078,1,1,0
10079,1,1,0
10091,1,1,0
10080,1,1,0
10085,0,1,0
10086,1,1,0
10084,0,1,0
10081,1,2,1
10082,0,1,0
10083,1,2,1
10088,0,1,0
10089,0,1,0
10090,1,1,0
10087,1,1,0
10098,2,4,1
10099,0,2,0
10100,0,2,0
10101,0,2,0
10102,2,2,0
10107,2,2,0
10108,2,2,0
10109,0,2,0
10110,2,2,0
10111,2,2,0
10113,0,2,0
10114,0,2,0
10115,0,2,0
10116,2,2,0
10117,0,2,0
10118,4,4,0
10119,0,4,0
10120,4,4,0
10103,0,2,0
10104,2,2,0
10106,2,2,0
10112,2,2,0
10105,2,2,0
1807,0,1,0
1808,1,1,0
1814,0,1,0
1815,1,1,0
1819,0,1,0
1820,0,1,0
1821,1,1,0
1823,0,1,0
1824,0,1,0
1825,1,1,0
1897,0,1,0
1898,1,1,0
1931,1,1,0
1828,23,23,0
1829,23,23,0
1830,23,23,0
1851,22,22,0
1831,21,23,1
1832,2,2,0
1849,1,2,1
1850,1,1,0
1895,0,1,0
1852,23,23,0
1853,23,23,0
1854,23,23,0
1833,0,2,0
1834,1,2,1
1835,22,22,0
1836,22,22,0
1843,21,22,0
1848,2,2,0
2843,10,10,0
2844,10,10,0
11886,1,1,0
3110,1,1,0
1488,0,27,0
1489,0,27,0
1490,2,27,1
1491,0,25,0
1492,25,25,0
1493,0,27,0
1494,27,27,0
1499,0,27,0
1500,27,27,0
1804,2,2,0
2848,10,10,0
2850,10,10,0
3852,1,1,0
3863,1,1,0
3929,1,1,0
3934,1,1,0
1495,14,14,0
1498,14,14,0
1805,1,1,0
1936,1,1,0
1968,0,1,0
1969,0,1,0
1970,1,1,0
1967,1,1,0
3316,0,11,0
3317,3,11,1
3318,8,8,0
4820,3,3,0
1816,0,23,0
1817,0,23,0
1818,23,23,0
2511,2,31,1
2512,0,29,0
2513,0,29,0
2514,20,31,1
2516,0,31,0
2517,31,31,0
10736,2,2,0
2515,20,20,0
1809,0,8,0
1810,0,8,0
1811,3,8,1
1812,0,8,0
1813,8,8,0
6312,3,3,0
5452,0,19,0
5453,0,19,0
5454,19,19,0
6083,0,4,0
6084,4,4,0
2527,0,9,0
2528,9,9,0
3325,0,3,0
3326,3,3,0
2561,0,4,0
2562,0,4,0
2563,4,4,0
1932,0,11,0
1933,11,11,0
3098,1,1,0
3105,0,1,0
3106,1,1,0
3099,0,1,0
3100,0,1,0
3101,0,1,0
3102,1,1,0
3103,0,1,0
3104,1,1,0
3300,0,1,0
3301,1,1,0
1022,0,2,0
1023,2,2,0
1408,0,7,0
1409,0,7,0
1410,7,7,0
1406,1,11,1
1431,10,10,0
1407,1,1,0
1411,0,1,0
1412,5,11,1
1413,2,6,1
1414,6,6,0
1432,5,5,0
1415,6,6,0
1416,0,6,0
1417,6,6,0
5280,2,2,0
1496,0,16,0
1497,16,16,0
3930,1,1,0
3931,0,1,0
3932,0,1,0
3933,1,1,0
2538,0,8,0
2539,8,8,0
2541,0,8,0
2542,8,8,0
2540,8,8,0
2555,0,5,0
2556,5,5,0
5975,4,4,0
5976,0,4,0
5977,4,4,0
1806,1,1,0
1826,0,1,0
1827,19,19,0
1855,1,19,1
1856,8,22,1
1857,8,14,1
1858,6,6,0
1884,0,6,0
1885,2,6,1
1892,4,4,0
1893,4,4,0
1896,1,1,0
1934,0,1,0
1935,1,1,0
3853,1,1,0
3856,1,1,0
3857,0,1,0
3858,1,1,0
3859,0,1,0
3860,11,12,1
3861,0,1,0
3862,1,1,0
2849,10,10,0
1084,0,1,0
1085,0,1,0
1086,1,1,0
1092,1,1,0
3854,0,1,0
3855,1,1,0
3206,54,54,0
3207,54,54,0
1998,0,1,0
1999,1,1,0
2007,0,1,0
2008,1,1,0
1033,1,1,0
1043,52,53,0
1044,1,1,0
1034,1,1,0
1035,1,1,0
1036,1,1,0
1037,0,1,0
1038,1,1,0
1039,0,1,0
1040,1,1,0
1041,1,1,0
1042,1,1,0
1947,719,719,0
868,0,3,0
869,0,3,0
870,0,3,0
871,0,3,0
872,0,3,0
873,3,3,0
932,0,1,0
933,0,1,0
934,0,1,0
935,0,1,0
936,0,1,0
937,1,1,0
918,0,2,0
919,0,2,0
920,2,2,0
921,2,2,0
4183,3,3,0
4184,3,3,0
4192,0,3,0
4193,3,3,0
4185,0,3,0
4186,3,3,0
4187,3,3,0
4188,0,3,0
4189,3,3,0
4190,0,3,0
4191,3,3,0
2383,0,111,0
2384,0,111,0
2385,111,111,0
2393,0,111,0
2394,111,111,0
2402,111,111,0
2462,0,111,0
2463,0,111,0
2464,111,111,0
1291,1,1,0
1301,1,1,0
1313,0,1,0
1314,0,1,0
1315,0,1,0
1316,0,1,0
1317,1,1,0
1319,1,1011,0
1318,95,1011,1
1320,916,916,0
1326,628,656,0
1328,0,28,0
1324,916,2325,1
1321,2325,2325,0
1322,3,2325,0
1323,1666,2322,1
1325,656,656,0
1327,628,628,0
1329,0,1,0
1330,1,1,0
1331,1,1,0
1333,1,1,0
1342,1,1,0
1332,1,1,0
5885,8,8,0
5886,0,8,0
5887,0,8,0
5888,0,8,0
5889,8,8,0
6516,0,4,0
6517,0,4,0
6518,0,4,0
6519,0,4,0
6520,0,4,0
6521,0,4,0
6522,4,4,0
5930,0,4,0
5931,4,4,0
5699,159,159,0
5700,4,163,0
5701,159,159,0
5776,0,159,0
5777,159,159,0
5933,4,4,0
5698,10,10,0
5828,0,10,0
5829,10,10,0
771,0,9,0
772,9,9,0
773,0,9,0
774,0,9,0
775,0,9,0
776,9,9,0
2252,0,282,0
2253,0,282,0
2254,76,282,1
2338,34,206,1
2339,172,172,0
2255,3,110,0
2256,61,107,1
2257,107,107,0
3966,3,3,0
2344,1,5,1
2345,0,4,0
2346,0,4,0
2347,0,4,0
2348,4,4,0
2318,2,11,1
2319,0,9,0
2320,0,9,0
2321,0,9,0
2322,9,9,0
2328,1,5,1
2329,0,4,0
2330,0,4,0
2331,0,4,0
2332,4,4,0
2327,17,17,0
3911,4,4,0
2335,6,7,1
4444,0,1,0
4445,0,1,0
4446,0,1,0
4447,1,1,0
4443,4,4,0
2317,22,22,0
2333,8,9,1
4607,0,1,0
4608,0,1,0
4609,0,1,0
4610,1,1,0
2258,15,15,0
2334,8,8,0
2323,0,19,0
2324,2,19,1
2325,0,17,0
2326,17,17,0
2259,64,91,1
2260,18,263,1
2261,245,245,0
2351,20,20,0
2764,0,4931,0
2765,1160,4931,1
2766,29,3771,0
2767,3741,3742,0
2897,298,1190,1
2898,860,892,0
2899,892,892,0
3046,4,298,0
3047,294,294,0
3048,293,294,0
8667,1,1,0
3640,83,89,1
3641,0,6,0
3642,6,6,0
3915,59,60,0
7438,0,1,0
7439,1,1,0
3718,42,43,0
8668,0,1,0
8669,1,1,0
2905,93,93,0
2942,72,74,0
2943,0,2,0
2944,2,2,0
4796,23,23,0
3951,42,42,0
3639,59,64,1
4952,0,5,0
4953,3,5,1
10708,0,2,0
10709,2,2,0
3689,60,60,0
3938,31,31,0
2900,58,59,0
8684,0,1,0
8685,1,1,0
2906,90,90,0
3868,43,43,0
2904,57,58,0
9720,0,1,0
9721,1,1,0
4797,63,63,0
2945,11,17,1
6213,4,6,1
6214,6,6,0
2901,849,879,0
2768,4620,4620,0
2946,304,304,0
2731,0,2592,0
2732,0,2592,0
2733,0,2592,0
2734,1246,2592,1
2752,222,1346,1
2753,1124,1124,0
2735,16,1468,0
2736,1371,1452,1
2737,1452,1452,0
2795,16,16,0
2927,0,1,0
2928,0,1,0
2929,0,1,0
2930,0,1,0
2931,1,1,0
2797,1,1,0
2809,13,13,0
2738,1225,1225,0
2813,19,22,1
2814,0,3,0
2815,0,3,0
2816,0,3,0
2817,3,3,0
2796,17,17,0
2810,14,14,0
3536,18,18,0
2807,14,14,0
2808,25,25,0
2811,30,32,1
3613,0,2,0
3614,0,2,0
3615,0,2,0
3616,2,2,0
2794,33,34,0
3618,0,1,0
3619,1,1,0
2823,36,36,0
2818,1,6,1
2819,0,5,0
2820,0,5,0
2821,5,5,0
2739,1386,1461,1
2740,56,2585,0
2741,2529,2529,0
2788,58,58,0
6389,0,50,0
6390,0,50,0
6391,50,50,0
7501,1,1,0
6417,5,6,1
7506,1,1,0
7503,1,1,0
7505,2,2,0
7500,1,1,0
7504,1,1,0
7502,5,5,0
6392,1,1,0
10065,18,28,1
10072,10,10,0
7499,1,1,0
7498,1,1,0
7497,1,1,0
7493,1,1,0
7494,4,4,0
6418,20,20,0
6393,21,21,0
6394,39,39,0
6395,39,39,0
2097,1,1,0
2098,1,1,0
4413,26,26,0
10404,1,1,0
10405,1,1,0
10273,1,1,0
10274,1,1,0
10243,2,2,0
10244,1,1,0
4896,1,1,0
4897,1,1,0
4783,1,1,0
4784,1,1,0
10416,1,1,0
10417,1,1,0
10459,2,2,0
10460,1,1,0
10499,1,1,0
10500,1,1,0
4718,1,1,0
4719,1,1,0
10431,2,2,0
10432,1,1,0
10470,1,1,0
10471,1,1,0
10305,1,1,0
10306,1,1,0
4900,1,1,0
4901,1,1,0
10332,1,1,0
10333,1,1,0
10410,1,1,0
10411,1,1,0
4732,3,3,0
4733,1,1,0
4856,6,6,0
4857,1,1,0
10413,1,1,0
10414,1,1,0
4847,5,5,0
4848,1,1,0
10438,1,1,0
10439,1,1,0
4779,2,2,0
4780,1,1,0
10298,1,1,0
10299,1,1,0
4411,2,2,0
4412,1,1,0
10390,2,2,0
10391,1,1,0
4882,1,1,0
4883,1,1,0
10518,1,1,0
10519,1,1,0
2100,1,1,0
2101,1,1,0
2099,1,1,0
4725,0,1,0
4726,0,1,0
4727,0,1,0
4728,0,1,0
4729,0,1,0
4730,0,1,0
4731,1,1,0
4778,1,1,0
4782,1,1,0
4844,0,1,0
4845,1,1,0
4850,0,1,0
4851,1,1,0
4852,1,1,0
10282,0,1,0
10283,1,1,0
4853,1,1,0
4854,1,1,0
4855,1,1,0
4861,0,1,0
4862,0,1,0
4863,0,1,0
4864,1,1,0
4879,1,1,0
4880,1,1,0
4881,1,1,0
4895,1,1,0
4898,1,1,0
10241,0,1,0
10242,1,1,0
10272,1,1,0
10281,1,1,0
4846,1,1,0
4849,1,1,0
4899,1,1,0
10240,1,1,0
10497,0,1,0
10498,1,1,0
10512,1,1,0
10513,1,1,0
10514,0,1,0
10515,1,1,0
10516,0,1,0
10517,1,1,0
10284,0,1,0
10285,0,1,0
10286,0,1,0
10287,0,1,0
10288,1,1,0
10496,1,1,0
4865,1,1,0
4878,1,1,0
4871,0,2,0
4872,2,2,0
4873,2,2,0
4874,0,2,0
4875,0,2,0
4876,2,2,0
10464,1,1,0
10465,0,1,0
10466,1,1,0
4410,1,1,0
4658,1,1,0
4715,0,1,0
4716,1,1,0
4722,1,1,0
4717,1,1,0
4720,0,1,0
4721,1,1,0
4723,0,1,0
4724,1,1,0
4866,0,2,0
4867,0,2,0
4868,0,2,0
4869,0,2,0
4870,2,2,0
4877,2,2,0
10320,0,1,0
10321,0,1,0
10322,0,1,0
10323,0,1,0
10324,0,1,0
10325,0,1,0
10326,1,1,0
10331,1,1,0
10389,1,1,0
10403,1,1,0
10409,1,1,0
10412,1,1,0
10415,1,1,0
10424,1,1,0
10425,0,1,0
10426,1,1,0
10427,1,1,0
10428,0,1,0
10429,1,1,0
10430,1,1,0
10437,1,1,0
10458,1,1,0
10461,0,1,0
10462,1,1,0
10474,0,1,0
10475,0,1,0
10476,0,1,0
10477,0,1,0
10478,0,1,0
10479,0,1,0
10480,0,1,0
10481,0,1,0
10482,1,1,0
10483,1,1,0
10484,0,1,0
10485,1,1,0
10486,1,1,0
10492,0,1,0
10493,1,1,0
10487,1,1,0
10488,1,1,0
10489,1,1,0
10490,1,1,0
10491,1,1,0
10289,0,1,0
10290,0,1,0
10291,0,1,0
10292,0,1,0
10293,0,1,0
10294,0,1,0
10295,0,1,0
10296,0,1,0
10297,1,1,0
10303,0,1,0
10304,1,1,0
10318,1,1,0
10468,1,1,0
10319,1,1,0
10463,1,1,0
10467,1,1,0
10469,1,1,0
10472,0,1,0
10473,1,1,0
10494,1,1,0
10495,1,1,0
2092,1,1,0
2093,1,1,0
2151,62,62,0
7151,10,10,0
7152,1,1,0
2175,1841,1841,0
2176,1,1,0
2686,1057,1057,0
2687,1,1,0
2362,1,1,0
2363,1,1,0
2168,726,726,0
2169,1,1,0
2559,4,4,0
2560,1,1,0
5292,2,2,0
5293,1,1,0
2299,3731,3731,0
2300,1,1,0
2762,4805,4805,0
2763,1,1,0
7006,5,5,0
7007,1,1,0
7126,3,3,0
7127,1,1,0
6995,5,5,0
6996,1,1,0
11884,1,1,0
11885,1,1,0
2846,13,13,0
2847,1,1,0
3108,1,1,0
3109,1,1,0
2381,111,111,0
2382,1,1,0
5004,20,20,0
5005,1,1,0
2841,10,10,0
2842,1,1,0
9174,2520,2520,0
9175,1,1,0
2606,683,683,0
2607,1,1,0
7924,44,44,0
7925,1,1,0
2269,1640,1640,0
2270,1,1,0
7261,4,4,0
7262,1,1,0
3314,11,11,0
3315,1,1,0
2671,1302,1302,0
2672,1,1,0
2180,718,718,0
2181,1,1,0
7221,1,1,0
7222,1,1,0
2149,717,717,0
2150,1,1,0
3770,12,12,0
3771,1,1,0
10144,2,2,0
10145,1,1,0
3401,18,18,0
3402,1,1,0
3406,9,9,0
3407,1,1,0
2155,3731,3731,0
2156,1,1,0
2525,4,4,0
2526,1,1,0
3298,1,1,0
3299,1,1,0
2376,222,222,0
2377,1,1,0
3369,1,1,0
3370,1,1,0
2878,127,127,0
2879,1,1,0
7030,23,23,0
7031,1,1,0
7157,10,10,0
7158,1,1,0
2248,49,49,0
2249,1,1,0
3395,9,9,0
3396,1,1,0
2729,2512,2512,0
2730,1,1,0
3096,1,1,0
3097,1,1,0
5229,17,17,0
5230,1,1,0
7491,20,20,0
7492,1,1,0
2553,4,4,0
2554,1,1,0
7271,4,4,0
7272,1,1,0
9944,2,2,0
9945,1,1,0
7071,4,4,0
7072,1,1,0
3323,3,3,0
3324,1,1,0
3390,9,9,0
3391,1,1,0
2602,676,676,0
2603,1,1,0
5867,4,4,0
5868,1,1,0
2951,2,2,0
2952,1,1,0
2281,388,388,0
2282,1,1,0
4031,1,1,0
4032,1,1,0
2509,24,24,0
2510,1,1,0
2536,4,4,0
2537,1,1,0
3946,10,10,0
3947,1,1,0
4011,13,13,0
4012,1,1,0
7105,7,7,0
7106,1,1,0
9210,0,1080,0
9211,0,1080,0
9212,0,1080,0
9213,0,1080,0
9214,1080,1080,0
9222,1080,1080,0
9215,0,1080,0
9216,0,1080,0
9217,0,1080,0
9218,0,1080,0
9219,1080,1080,0
9220,1080,1080,0
9221,1080,1080,0
8712,1,362,0
8716,362,362,0
8717,1,362,0
8722,362,362,0
8723,362,362,0
8724,0,362,0
8725,0,362,0
8726,362,362,0
8727,360,362,0
8728,2,2,0
8861,0,2,0
8862,2,2,0
8863,0,2,0
8864,362,362,0
8865,0,362,0
8866,362,362,0
8718,1,1,0
8719,1,1,0
8721,1,1,0
8713,1,1,0
8715,1,1,0
9191,0,360,0
9192,0,360,0
9193,0,360,0
9194,0,360,0
9195,360,360,0
9196,360,360,0
10889,0,720,0
10890,0,720,0
10891,0,720,0
10892,0,720,0
10893,0,720,0
10894,720,720,0
10896,720,720,0
10897,0,720,0
10898,0,720,0
10899,0,720,0
10900,0,720,0
10901,0,720,0
10902,0,720,0
10903,0,720,0
10904,720,720,0
10905,0,720,0
10906,720,720,0
10895,720,720,0
9187,0,360,0
9188,0,360,0
9189,0,360,0
9190,360,360,0
9197,0,360,0
9198,0,360,0
9199,0,360,0
9200,0,360,0
9201,0,360,0
9202,0,360,0
9203,0,360,0
9204,0,360,0
9205,0,360,0
9206,0,360,0
9207,360,360,0
9209,360,360,0
9223,0,360,0
9224,360,360,0
9208,360,360,0
9184,0,360,0
9185,0,360,0
9186,360,360,0
9225,0,360,0
9226,0,360,0
9227,0,360,0
9228,360,360,0
9323,0,360,0
9324,0,360,0
9325,0,360,0
9326,0,360,0
9327,0,360,0
9328,360,360,0
9331,360,360,0
9333,0,360,0
9334,360,360,0
9332,360,360,0
9329,360,360,0
9330,360,360,0
10884,360,360,0
10885,0,360,0
10886,0,360,0
10887,0,360,0
10888,360,360,0
10907,360,360,0
2095,1,1,0
2096,1,1,0
2094,1,1,0
4318,1,1,0
4319,1,1,0
4320,1,1,0
7342,0,2,0
7343,0,2,0
7344,0,2,0
7345,0,2,0
7346,2,2,0
7365,2,2,0
7759,0,1,0
7760,0,1,0
7761,0,1,0
7762,0,1,0
7763,0,1,0
7764,1,1,0
6866,0,5,0
6867,0,5,0
6868,0,5,0
6869,3,5,1
10251,0,2,0
6872,5,5,0
6873,5,5,0
6874,5,5,0
6870,3,3,0
6871,3,3,0
8487,1,1,0
8488,1,1,0
7248,0,4,0
7249,0,4,0
7250,0,4,0
7251,0,4,0
7252,0,4,0
7253,0,4,0
7254,4,4,0
7255,0,4,0
7256,4,4,0
7002,5,5,0
7003,5,5,0
7005,5,5,0
7026,5,5,0
7004,5,5,0
6730,0,3,0
6731,3,3,0
6732,3,3,0
6733,3,3,0
6734,3,3,0
6735,3,3,0
6736,3,3,0
6727,3,3,0
6728,0,3,0
6729,3,3,0
6737,3,3,0
6738,3,3,0
9935,0,2,0
9936,0,2,0
9937,2,2,0
9938,2,2,0
7144,0,10,0
7145,0,10,0
7146,0,10,0
7147,0,10,0
7148,0,10,0
7149,10,10,0
7150,10,10,0
7156,10,10,0
7159,10,10,0
7160,10,10,0
7173,0,1,0
7174,0,1,0
7175,1,1,0
7176,1,1,0
7166,0,3,0
7167,0,3,0
7168,0,3,0
7169,0,3,0
7170,3,3,0
9873,0,2,0
9874,0,2,0
9875,2,2,0
9876,2,2,0
2533,0,4,0
2534,0,4,0
2535,4,4,0
2543,4,4,0
7180,0,31,0
7181,0,31,0
7182,0,31,0
7183,0,31,0
7184,0,31,0
7185,0,31,0
7186,0,31,0
7187,31,31,0
7937,11,11,0
7188,0,31,0
7189,0,31,0
7190,0,31,0
7191,20,31,1
7923,11,11,0
7929,0,11,0
7930,11,11,0
7931,0,11,0
7932,11,11,0
7933,0,11,0
7934,11,11,0
7935,0,11,0
7936,11,11,0
7192,20,20,0
6744,0,3,0
6745,0,3,0
6746,3,3,0
6747,3,3,0
7212,0,1,0
7213,0,1,0
7214,0,1,0
7215,0,1,0
7216,0,1,0
7217,0,1,0
7218,0,1,0
7219,1,1,0
7220,1,1,0
2552,4,4,0
2557,4,4,0
6895,0,9,0
6896,0,9,0
6897,9,9,0
6898,9,9,0
7242,0,6,0
7243,0,6,0
7244,0,6,0
7245,0,6,0
7246,4,6,1
7277,0,6,0
7278,6,6,0
7247,4,4,0
7257,0,4,0
7258,4,4,0
7266,4,4,0
7267,0,4,0
7268,0,4,0
7269,4,4,0
7259,0,4,0
7260,4,4,0
7265,4,4,0
7275,4,4,0
7276,4,4,0
7270,4,4,0
7274,4,4,0
6888,0,5,0
6889,0,5,0
6890,0,5,0
6891,0,5,0
6892,0,5,0
6893,5,5,0
7162,0,5,0
7163,5,5,0
6894,5,5,0
6899,0,5,0
6900,5,5,0
10701,2,2,0
6901,3,3,0
6904,5,5,0
6981,0,5,0
6982,5,5,0
6983,0,5,0
6984,5,5,0
6985,5,5,0
6986,0,5,0
6987,5,5,0
6988,0,5,0
6989,0,5,0
6990,5,5,0
6991,2,5,1
6992,3,3,0
7143,5,5,0
7161,5,5,0
10700,2,2,0
10702,2,2,0
10703,2,2,0
6902,3,3,0
6903,3,3,0
6993,3,3,0
10722,2,2,0
10723,2,2,0
10704,2,2,0
10705,2,2,0
10706,2,2,0
10707,2,2,0
10710,2,2,0
10719,2,2,0
10720,0,2,0
10721,2,2,0
6994,3,3,0
7000,0,3,0
7001,3,3,0
7027,3,3,0
7029,3,3,0
7070,3,3,0
7104,3,3,0
7122,0,3,0
7123,3,3,0
7124,0,3,0
7125,3,3,0
7128,3,3,0
7142,5,5,0
10724,2,2,0
10725,0,2,0
10726,2,2,0
10727,0,2,0
10728,2,2,0
10729,0,2,0
10730,2,2,0
10731,2,2,0
10711,2,2,0
10715,2,2,0
7129,0,3,0
7130,3,3,0
7131,3,3,0
7132,3,3,0
7133,1,3,1
7134,2,2,0
7139,0,2,0
7140,0,2,0
7141,4,4,0
10716,2,2,0
10717,0,2,0
10718,2,2,0
10732,2,2,0
10737,0,2,0
10738,2,2,0
10739,2,2,0
7199,0,1,0
7200,0,1,0
7201,0,1,0
7202,0,1,0
7203,0,1,0
7204,0,1,0
7205,1,1,0
7206,0,1,0
7207,0,1,0
7208,1,1,0
7210,0,1,0
7211,1,1,0
7240,1,1,0
7368,0,2,0
7369,0,2,0
7370,0,2,0
7371,0,2,0
7372,0,2,0
7373,2,2,0
7374,0,2,0
7375,0,2,0
7376,2,2,0
7377,2,2,0
7378,0,2,0
7379,0,2,0
7380,2,2,0
7381,2,2,0
7382,2,2,0
10685,0,1,0
10686,0,1,0
10687,0,1,0
10688,0,1,0
10689,0,1,0
10690,1,1,0
10691,0,1,0
10692,1,1,0
10693,1,1,0
10948,0,1,0
10949,1,1,0
10968,1,1,0
10950,0,1,0
10951,1,1,0
10966,1,1,0
10967,1,1,0
10952,1,1,0
10965,1,1,0
6702,4,4,0
6712,0,4,0
6713,4,4,0
6714,0,4,0
6715,4,4,0
6716,0,4,0
6717,12,16,1
6718,4,4,0
6683,3,3,0
6684,0,3,0
6685,3,3,0
6686,3,3,0
6687,3,3,0
6688,3,3,0
6691,3,3,0
6699,0,3,0
6700,0,3,0
6701,3,3,0
6719,0,3,0
6720,3,3,0
6721,3,3,0
6722,3,3,0
6723,3,3,0
6724,3,3,0
6725,3,3,0
6689,3,3,0
6690,3,3,0
3459,1,1,0
3460,1,1,0
3461,1,1,0
7307,0,3,0
7308,0,3,0
7309,3,3,0
7311,3,12,1
7310,12,12,0
7312,3,3,0
7313,3,3,0
7294,0,2,0
7295,0,2,0
7296,0,2,0
7297,2,2,0
7298,0,2,0
7299,2,2,0
7300,0,2,0
7301,0,2,0
7302,2,2,0
7304,2,2,0
7305,0,2,0
7306,2,2,0
7317,2,2,0
7318,0,2,0
7319,2,2,0
7320,0,2,0
7321,2,2,0
7322,2,2,0
7323,0,2,0
7324,2,2,0
7303,2,2,0
7287,0,2,0
7288,0,2,0
7289,0,2,0
7290,0,2,0
7291,0,2,0
